gameId,creationTime,gameDuration,seasonId,winner,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,t1_towerKills,t1_inhibitorKills,t1_baronKills,t1_dragonKills,t1_riftHeraldKills,t2_towerKills,t2_inhibitorKills,t2_baronKills,t2_dragonKills,t2_riftHeraldKills
3324879015,1.5042E+12,1411,9,2,1,2,2,2,2,2,3,0,0,0,0,7,1,1,3,1
3257579727,1.49964E+12,1447,9,1,2,1,1,1,1,1,11,3,1,2,1,0,0,0,0,0
3309921038,1.50315E+12,1371,9,2,2,1,2,2,1,2,1,0,0,1,0,6,1,1,0,1
3308972218,1.50308E+12,2243,9,1,1,1,2,1,2,1,9,1,1,2,1,5,2,0,2,0
3329733026,1.50454E+12,1406,9,1,2,1,1,0,1,0,6,1,0,2,0,0,0,0,0,0
3314296444,1.50343E+12,1661,9,1,2,1,1,1,1,1,10,1,1,2,1,0,0,0,1,0
3318685555,1.50371E+12,1569,9,2,2,2,2,0,2,2,0,0,0,0,0,11,2,0,3,1
3247731591,1.49897E+12,1065,9,1,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
3323083669,1.50405E+12,2209,9,2,2,1,2,2,2,2,7,0,0,0,0,10,2,1,3,1
3318192199,1.50369E+12,1815,9,2,1,2,1,1,2,2,5,1,1,1,0,6,1,0,1,1
3227532817,1.49773E+12,1307,9,2,1,2,0,0,2,0,0,0,0,0,0,5,0,0,2,0
3241902320,1.4986E+12,2682,9,2,1,2,2,2,2,2,3,0,0,1,0,9,2,2,4,1
3330112841,1.50456E+12,2118,9,2,1,1,2,2,2,2,2,0,0,1,0,9,1,1,2,1
3290146911,1.50185E+12,2018,9,1,1,1,1,2,1,1,8,1,0,2,1,2,0,1,1,0
3282613288,1.50133E+12,2471,9,1,1,1,1,1,2,0,10,3,2,4,0,4,0,0,1,0
3306463401,1.50291E+12,1747,9,1,1,1,1,1,2,1,11,3,1,1,1,0,0,0,1,0
3326547903,1.50431E+12,2336,9,1,1,2,2,1,2,2,7,1,1,2,0,8,1,0,1,1
3324928857,1.5042E+12,2263,9,2,1,2,2,0,2,1,3,0,0,1,1,8,1,0,1,0
3318245226,1.5037E+12,1780,9,2,2,2,2,0,2,0,1,0,0,0,0,11,3,0,4,0
3326613067,1.50431E+12,1905,9,2,1,1,2,0,2,0,1,0,0,0,0,11,3,0,2,0
3322713324,1.50403E+12,1721,9,1,1,2,1,1,2,2,8,1,1,2,0,3,0,0,1,1
3268026556,1.50032E+12,2517,9,2,1,1,2,1,1,0,3,0,1,1,0,9,2,1,3,0
3228136121,1.49774E+12,2202,9,1,1,1,1,0,1,1,9,2,0,4,1,6,0,0,0,0
3267761599,1.50031E+12,1701,9,2,1,1,2,2,2,0,2,0,0,0,0,11,3,1,2,0
3219933396,1.49721E+12,2899,9,2,1,1,2,2,1,1,4,0,0,2,1,11,4,2,1,0
3326136120,1.50428E+12,1650,9,1,2,1,1,1,1,0,5,1,1,2,0,0,0,0,0,0
3311350386,1.50324E+12,2994,9,1,2,2,2,2,1,1,10,2,0,3,1,8,5,2,2,0
3313549077,1.50339E+12,2060,9,1,2,2,1,1,1,0,9,2,1,4,0,2,0,0,0,0
3323219635,1.50409E+12,1454,9,1,2,1,1,0,1,0,10,2,0,2,0,0,0,0,0,0
3331065269,1.50463E+12,1239,9,1,1,1,0,0,2,0,4,0,0,1,0,0,0,0,1,0
3285198816,1.5015E+12,1387,9,2,2,2,2,2,2,2,3,0,0,0,0,9,2,1,2,1
3328820563,1.50446E+12,1620,9,2,2,2,2,0,1,2,0,0,0,1,0,9,1,0,2,1
3306258520,1.5029E+12,1878,9,1,2,2,1,0,2,1,10,3,0,2,1,2,0,0,1,0
3324199897,1.50413E+12,1394,9,1,1,1,1,1,1,1,10,1,1,2,1,0,0,0,1,0
3297468248,1.50238E+12,1926,9,2,2,2,2,0,1,0,1,0,0,1,0,8,1,0,0,0
3329410588,1.50449E+12,1931,9,1,1,1,1,0,1,0,11,2,0,3,0,2,0,0,0,0
3325668477,1.50423E+12,1745,9,1,1,1,1,0,1,1,8,2,0,2,1,2,0,0,0,0
3257121115,1.49961E+12,2029,9,1,1,1,1,1,1,0,11,3,1,2,0,4,0,0,1,0
3252589802,1.49929E+12,1316,9,1,1,1,1,0,1,0,9,2,0,2,0,0,0,0,0,0
3328087221,1.50443E+12,1882,9,1,1,1,1,1,1,0,11,4,1,3,0,2,0,0,0,0
3329929993,1.50455E+12,1706,9,2,2,1,2,2,2,2,3,0,0,1,0,10,2,1,2,1
3326338157,1.50429E+12,1958,9,2,2,2,2,2,2,2,1,0,0,0,0,11,4,1,4,1
3320771186,1.50387E+12,1485,9,1,1,1,1,0,2,1,8,1,0,2,1,1,0,0,1,0
3319723794,1.50382E+12,2354,9,1,2,2,2,1,1,0,10,2,1,5,0,5,1,0,0,0
3274605756,1.50077E+12,936,9,2,2,2,2,0,2,2,0,0,0,0,0,4,1,0,1,1
3319457195,1.50378E+12,2002,9,1,1,1,1,1,1,1,10,2,1,2,1,2,0,0,0,0
3254022465,1.49939E+12,1925,9,2,2,2,2,2,1,0,2,0,0,1,0,11,3,2,2,0
3284938285,1.50147E+12,1971,9,1,1,2,1,1,2,2,9,2,1,0,0,2,0,0,2,1
3308252379,1.50301E+12,1302,9,1,2,1,0,1,1,1,6,0,1,1,1,0,0,0,0,0
3329410903,1.5045E+12,2161,9,2,1,1,2,0,2,2,3,0,0,1,0,11,4,0,3,1
3314041893,1.50342E+12,1861,9,2,1,2,2,2,1,2,1,0,0,1,0,11,3,2,1,1
3323376818,1.5041E+12,1528,9,2,2,2,2,2,1,2,1,0,0,1,0,7,1,1,1,1
3268667685,1.50037E+12,1747,9,2,2,1,2,2,1,2,1,0,0,2,0,10,3,1,1,1
3240872493,1.49856E+12,2199,9,2,2,1,2,2,2,0,4,0,0,2,0,11,2,1,2,0
3324529599,1.50418E+12,1813,9,1,1,1,1,1,1,0,11,3,1,2,0,0,0,0,1,0
3325629023,1.50422E+12,1760,9,2,2,2,2,0,2,2,0,0,0,0,0,8,1,0,2,1
3330022856,1.50455E+12,2302,9,2,2,2,2,2,2,2,4,0,0,1,0,9,1,1,3,1
3326246359,1.50429E+12,2763,9,2,1,2,2,1,2,2,1,0,1,3,0,10,3,2,2,1
3324401090,1.50414E+12,1571,9,2,2,2,2,2,2,0,1,0,0,0,0,11,3,1,2,0
3236770772,1.4983E+12,200,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3330180373,1.50456E+12,2433,9,1,1,1,1,1,1,2,9,2,1,1,0,7,1,1,3,1
3324515591,1.50417E+12,1312,9,1,2,1,1,1,1,0,9,2,1,1,0,0,0,0,0,0
3327834049,1.50439E+12,1868,9,2,1,1,2,2,2,0,3,0,0,0,0,7,2,1,2,0
3320970490,1.50388E+12,1784,9,2,1,2,2,0,2,0,1,0,0,0,0,9,2,0,2,0
3324408586,1.50415E+12,1396,9,2,2,2,2,2,2,0,0,0,0,0,0,11,2,1,1,0
3275198318,1.50081E+12,2159,9,1,2,2,1,1,1,1,11,5,1,4,1,3,0,0,0,0
3331274726,1.50464E+12,2029,9,1,1,1,1,1,2,1,8,2,2,2,1,1,0,0,2,0
3324939766,1.5042E+12,1365,9,1,1,1,0,0,2,0,5,0,0,1,0,0,0,0,1,0
3316390344,1.50359E+12,1892,9,1,1,1,1,1,2,1,9,2,1,2,1,2,0,0,1,0
3327637238,1.50438E+12,1811,9,1,1,1,1,1,1,1,8,1,1,3,1,2,0,0,0,0
3259235836,1.49978E+12,2112,9,2,2,2,2,2,2,2,4,0,0,1,0,10,1,2,4,1
3315820657,1.50352E+12,1368,9,1,1,1,1,1,1,2,11,3,1,3,0,0,0,0,0,1
3324253054,1.50413E+12,2448,9,1,2,2,1,2,1,0,9,4,0,3,0,5,1,2,1,0
3321238488,1.50393E+12,2364,9,1,1,1,1,1,1,0,10,2,1,4,0,3,0,0,0,0
3288229185,1.5017E+12,1870,9,2,2,2,2,2,1,0,3,0,0,1,0,10,3,1,2,0
3309631286,1.50314E+12,1968,9,1,2,1,1,1,2,2,8,1,2,1,0,4,0,0,2,1
3325748420,1.50425E+12,2028,9,2,1,1,2,2,1,1,3,0,0,1,1,8,2,1,3,0
3325465310,1.50421E+12,2033,9,1,1,1,1,1,1,1,11,2,1,3,1,2,0,0,1,0
3331389107,1.50465E+12,1175,9,2,1,2,0,0,2,0,0,0,0,0,0,4,0,0,1,0
3225063648,1.49757E+12,1735,9,2,2,2,2,2,1,1,4,0,0,1,1,10,2,2,2,0
3311508849,1.50325E+12,2263,9,2,2,2,2,2,1,0,5,0,0,2,0,9,2,1,1,0
3329661207,1.50453E+12,2042,9,2,1,2,2,1,2,2,1,0,1,0,0,11,3,0,3,1
3320248519,1.50385E+12,2635,9,2,2,1,2,0,2,2,3,0,0,1,0,8,1,0,4,1
3321122557,1.50392E+12,2510,9,1,2,2,1,1,2,2,9,3,2,3,0,6,1,1,2,1
3285233564,1.5015E+12,2261,9,2,1,1,2,2,2,0,5,0,0,0,0,8,1,1,4,0
3326328990,1.50429E+12,1895,9,1,1,1,1,1,1,1,11,4,1,4,1,0,0,0,0,0
3225038968,1.49757E+12,1885,9,1,1,2,1,2,2,0,10,1,0,2,0,3,0,1,1,0
3307111138,1.50297E+12,1248,9,2,2,2,0,0,2,0,1,0,0,0,0,6,0,0,1,0
3321234970,1.50393E+12,1206,9,2,2,2,0,0,2,2,0,0,0,0,0,7,0,0,2,1
3324259479,1.50413E+12,2387,9,2,2,2,2,1,2,2,3,0,1,2,0,11,4,1,1,1
3328926037,1.50446E+12,2119,9,1,1,1,1,2,2,1,9,1,0,2,1,4,0,1,1,0
3328035993,1.50442E+12,1357,9,2,2,2,0,0,1,2,1,0,0,1,0,4,0,0,1,1
3227190350,1.49771E+12,1459,9,2,2,2,2,0,2,2,0,0,0,0,0,11,3,0,2,1
3328764572,1.50446E+12,1853,9,2,2,2,2,2,2,0,0,0,0,2,0,11,4,1,1,0
3259398297,1.49979E+12,1715,9,1,1,1,1,1,1,0,10,1,1,2,0,1,0,0,0,0
3275638784,1.50084E+12,1691,9,2,2,2,2,0,1,2,4,0,0,2,0,10,2,0,1,1
3324864507,1.5042E+12,1696,9,2,1,1,2,0,2,1,4,0,0,0,1,8,1,0,3,0
3325973155,1.50427E+12,1889,9,2,2,2,1,1,1,1,9,4,1,1,1,7,3,0,1,0
3290985547,1.50194E+12,1474,9,1,2,1,1,0,0,1,9,1,0,0,1,0,0,0,0,0
3325955037,1.50427E+12,1294,9,2,2,1,0,0,2,0,2,0,0,0,0,4,0,0,2,0
3324615044,1.50418E+12,1362,9,2,2,1,0,0,2,0,1,0,0,0,0,3,0,0,3,0
3323942181,1.50411E+12,1197,9,1,1,1,1,0,1,2,8,1,0,1,0,0,0,0,0,1
3322419094,1.50401E+12,1253,9,1,2,2,1,0,1,1,8,2,0,1,1,1,0,0,0,0
3226590112,1.49766E+12,1688,9,1,2,1,1,1,1,0,9,2,1,2,0,0,0,0,0,0
3325780512,1.50425E+12,203,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3330005533,1.50455E+12,1762,9,1,2,1,1,0,2,0,9,1,0,1,0,2,0,0,1,0
3324820702,1.50419E+12,2274,9,2,2,1,1,1,1,1,11,5,1,4,1,9,2,1,0,0
3323886491,1.50411E+12,1846,9,2,1,2,2,2,2,0,0,0,0,1,0,9,2,1,2,0
3330227973,1.50457E+12,1793,9,1,1,1,1,1,2,0,9,1,1,2,0,3,0,0,1,0
3329029474,1.50446E+12,2130,9,1,1,2,1,1,2,2,9,2,1,2,0,5,0,0,2,1
3324887031,1.5042E+12,2063,9,1,2,2,1,0,1,0,10,2,0,2,0,3,0,0,0,0
3330173084,1.50456E+12,1747,9,1,1,2,1,0,1,0,10,2,0,2,0,2,0,0,0,0
3327238474,1.50436E+12,1697,9,1,1,1,1,1,1,1,10,2,1,3,1,0,0,0,0,0
3307756440,1.503E+12,1684,9,2,1,1,2,2,2,2,3,0,0,1,0,6,1,1,2,1
3274400358,1.50076E+12,1443,9,1,2,2,0,0,2,0,6,0,0,1,0,1,0,0,1,0
3328055617,1.50442E+12,2026,9,1,1,2,1,1,2,0,11,3,1,1,0,4,0,0,1,0
3314604899,1.50345E+12,1324,9,1,2,1,1,0,1,0,8,2,0,1,0,0,0,0,0,0
3329571417,1.50453E+12,1185,9,1,1,1,1,0,1,1,11,3,0,1,1,0,0,0,0,0
3305478050,1.50284E+12,1940,9,1,1,1,1,1,1,1,8,1,1,1,1,4,0,0,2,0
3328008937,1.50441E+12,2160,9,1,2,1,1,1,2,0,9,2,2,1,0,3,0,0,3,0
3327549620,1.50437E+12,1840,9,2,2,2,2,0,2,0,0,0,0,0,0,11,3,0,2,0
3274398303,1.50075E+12,1282,9,1,1,1,1,0,1,2,9,2,0,1,0,1,0,0,0,1
3331374192,1.50464E+12,1695,9,2,2,2,2,2,2,0,2,0,0,0,0,11,3,1,3,0
3329926633,1.50455E+12,1665,9,2,2,2,2,0,2,0,0,0,0,0,0,10,2,0,2,0
3328531754,1.50445E+12,2190,9,2,2,1,2,1,2,0,5,0,1,2,0,7,1,0,1,0
3308816555,1.50307E+12,1411,9,2,2,2,2,2,2,0,0,0,0,0,0,11,3,1,2,0
3329514645,1.50452E+12,1551,9,1,2,2,1,1,1,2,11,3,1,1,0,3,0,0,0,1
3321124983,1.50392E+12,208,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3327441293,1.50436E+12,1610,9,1,2,1,1,2,1,0,11,2,0,1,0,0,0,1,2,0
3314603209,1.50345E+12,1725,9,1,1,2,1,1,1,0,7,2,1,2,0,2,0,0,0,0
3326329427,1.50429E+12,1711,9,2,2,1,2,2,2,0,6,1,0,1,0,6,1,1,1,0
3325513378,1.50421E+12,1212,9,2,2,2,0,0,2,2,2,0,0,0,0,4,0,0,1,1
3253985403,1.49938E+12,1258,9,1,2,1,1,0,1,1,7,1,0,3,1,2,0,0,0,0
3280740178,1.50118E+12,2432,9,1,2,2,1,1,2,0,8,1,1,1,0,5,0,0,3,0
3318187366,1.5037E+12,1990,9,2,1,1,2,2,1,1,4,0,0,2,1,11,4,1,1,0
3329978824,1.50455E+12,1766,9,1,1,1,1,0,1,1,9,1,0,3,1,1,0,0,0,0
3326620291,1.50432E+12,2978,9,1,1,1,1,1,1,0,10,4,2,5,0,7,2,0,1,0
3331318845,1.50464E+12,2319,9,1,2,1,1,2,1,0,10,2,0,3,0,5,0,1,1,0
3322660006,1.50403E+12,1781,9,2,2,2,2,2,2,2,0,0,0,0,0,11,2,1,2,1
3327897537,1.50439E+12,2300,9,1,1,1,1,1,2,0,10,2,1,0,0,6,0,0,3,0
3320500995,1.50385E+12,1660,9,1,2,2,1,1,2,0,7,1,1,1,0,5,0,0,1,0
3274346256,1.50075E+12,1969,9,1,2,1,1,1,2,0,6,1,1,3,0,3,0,0,1,0
3324660675,1.50418E+12,1390,9,2,2,2,2,0,2,2,0,0,0,0,0,8,1,0,2,1
3251703692,1.49921E+12,2494,9,2,2,2,2,2,2,0,4,0,0,0,0,8,1,1,5,0
3328763450,1.50446E+12,1301,9,2,1,2,0,0,1,0,0,0,0,2,0,4,0,0,0,0
3329984282,1.50455E+12,1640,9,2,1,2,0,2,2,2,0,0,0,0,0,6,0,1,2,1
3268999056,1.5004E+12,2551,9,2,2,1,2,2,1,2,4,0,1,2,0,10,2,1,3,1
3322915764,1.50404E+12,2556,9,2,1,2,2,1,2,0,7,1,2,0,0,9,4,0,5,0
3320979589,1.5039E+12,1593,9,1,2,2,0,0,2,0,5,0,0,2,0,3,0,0,1,0
3329301655,1.50448E+12,1290,9,2,2,2,2,2,2,0,0,0,0,0,0,11,3,1,1,0
3319790564,1.50383E+12,1510,9,2,2,2,2,2,2,2,0,0,0,0,0,10,2,1,2,1
3329272840,1.50448E+12,2853,9,1,1,1,1,1,2,0,10,3,1,3,0,2,0,0,1,0
3320923104,1.50388E+12,2206,9,1,1,2,1,1,1,0,8,1,1,2,0,6,0,0,1,0
3267601007,1.50031E+12,1577,9,2,2,2,2,0,2,2,1,0,0,0,0,9,3,0,3,1
3324305366,1.50413E+12,1854,9,2,2,1,2,0,2,0,4,0,0,0,0,10,2,0,2,0
3233909407,1.49809E+12,1896,9,2,1,2,2,0,2,2,2,0,0,0,0,11,3,0,3,1
3326537857,1.5043E+12,1788,9,2,1,2,2,0,2,2,0,0,0,1,0,11,4,0,3,1
3328076323,1.50443E+12,1299,9,2,2,2,2,0,2,2,0,0,0,0,0,7,1,0,2,1
3322657044,1.50402E+12,2353,9,2,2,1,2,2,1,2,4,0,0,2,0,10,2,1,2,1
3330334541,1.50457E+12,2658,9,1,2,1,1,2,1,0,10,4,0,1,0,6,0,1,3,0
3319584660,1.50379E+12,2251,9,2,1,1,1,1,1,0,6,2,2,2,0,9,1,0,3,0
3330771807,1.50461E+12,2238,9,1,1,1,1,2,2,0,11,3,0,3,0,3,0,2,1,0
3331170768,1.50463E+12,1895,9,2,2,2,2,2,2,0,0,0,0,0,0,11,4,2,3,0
3319959656,1.50384E+12,1868,9,2,2,2,2,0,2,0,1,0,0,0,0,11,3,0,3,0
3253985785,1.49938E+12,1822,9,2,2,2,2,0,2,0,0,0,0,0,0,10,3,0,2,0
3318676908,1.50371E+12,1489,9,2,1,2,2,2,2,2,3,0,0,1,0,7,1,1,1,1
3250216968,1.49912E+12,1273,9,2,1,2,2,0,2,2,0,0,0,0,0,9,2,0,1,1
3292196292,1.50202E+12,1474,9,1,2,2,0,0,1,2,5,0,0,2,0,4,0,0,0,1
3330869657,1.50462E+12,2566,9,2,2,1,1,2,2,1,9,4,1,2,1,9,2,1,2,0
3289045593,1.50178E+12,2060,9,1,1,2,1,1,2,1,10,1,1,2,1,1,0,0,3,0
3327490375,1.50437E+12,1508,9,1,1,1,1,0,1,0,10,2,0,1,0,1,0,0,0,0
3324937919,1.5042E+12,1769,9,2,2,1,2,1,1,2,4,0,1,1,0,7,2,0,3,1
3298630728,1.50246E+12,1937,9,2,2,2,2,2,2,0,3,0,0,2,0,10,2,1,1,0
3330775496,1.50461E+12,1853,9,2,2,2,2,0,2,0,1,0,0,0,0,10,3,0,3,0
3324133043,1.50412E+12,2748,9,2,1,2,1,2,2,0,5,1,0,1,0,11,3,1,4,0
3242941283,1.49867E+12,1227,9,2,1,2,2,0,1,2,2,0,0,1,0,7,2,0,0,1
3321152283,1.50392E+12,2034,9,1,1,1,1,1,2,0,9,2,1,1,0,5,0,0,2,0
3327946218,1.5044E+12,2980,9,2,1,1,1,2,2,0,8,2,0,2,0,11,4,3,1,0
3324233738,1.50413E+12,1647,9,1,2,1,1,1,1,1,9,1,1,3,1,2,0,0,0,0
3302078492,1.50265E+12,1899,9,1,2,1,1,0,1,0,9,1,0,3,0,2,0,0,0,0
3323440858,1.5041E+12,2216,9,2,1,1,2,2,1,2,4,0,0,2,0,10,3,1,1,1
3265269916,1.50014E+12,1578,9,1,2,1,1,1,1,1,10,2,1,2,1,1,0,0,0,0
3307545958,1.50299E+12,1729,9,1,2,1,1,1,2,1,11,3,1,1,1,2,0,0,2,0
3325313374,1.50421E+12,1204,9,2,1,2,0,0,1,2,1,0,0,1,0,4,0,0,1,1
3320637120,1.50386E+12,1248,9,2,2,1,0,0,1,2,1,0,0,1,0,5,0,0,1,1
3331713724,1.5047E+12,1987,9,2,1,1,2,2,2,2,6,1,0,0,0,11,4,1,2,1
3246756717,1.49892E+12,2205,9,1,1,1,1,1,1,1,9,1,1,4,1,2,0,1,0,0
3322301066,1.50399E+12,1852,9,1,2,1,1,0,1,1,10,3,0,2,1,2,0,0,0,0
3328633879,1.50445E+12,2106,9,2,2,2,2,2,2,0,3,0,0,0,0,9,1,1,3,0
3317012412,1.5036E+12,2078,9,2,2,2,2,1,2,0,4,0,1,1,0,9,2,0,2,0
3322316674,1.504E+12,1322,9,1,1,1,1,0,1,0,11,2,0,2,0,0,0,0,0,0
3322662407,1.50402E+12,1860,9,1,2,2,1,0,1,1,11,3,0,4,1,1,0,0,0,0
3322311371,1.50399E+12,1907,9,2,2,1,2,2,2,0,3,0,0,0,0,7,1,1,3,0
3272535069,1.50063E+12,1668,9,2,2,2,2,2,2,0,2,0,0,0,0,7,1,1,2,0
3327217407,1.50436E+12,1398,9,1,2,1,1,1,1,1,8,2,1,2,1,0,0,0,0,0
3327583147,1.50437E+12,1566,9,1,1,1,1,0,1,0,9,1,0,3,0,0,0,0,0,0
3313352406,1.50335E+12,1824,9,2,2,1,2,0,1,2,2,0,0,2,0,7,1,0,0,1
3307755574,1.503E+12,1711,9,1,2,2,1,0,2,0,9,2,0,2,0,2,0,0,1,0
3322359471,1.50401E+12,2299,9,2,1,2,2,2,2,0,4,0,0,0,0,11,3,1,3,0
3325944810,1.50427E+12,1392,9,1,1,1,1,0,2,0,9,2,0,1,0,0,0,0,1,0
3251850243,1.49925E+12,1849,9,2,1,2,2,1,2,2,2,0,1,0,0,11,3,1,3,1
3322168440,1.50399E+12,1321,9,1,1,1,0,0,1,1,3,0,0,3,1,0,0,0,0,0
3303144172,1.50271E+12,1687,9,1,2,1,0,1,1,0,4,0,1,3,0,0,0,0,0,0
3240300943,1.49851E+12,2031,9,1,2,1,1,1,2,2,11,3,1,2,0,3,0,0,1,1
3306470987,1.50291E+12,1893,9,2,1,2,2,0,2,0,0,0,0,0,0,11,3,0,2,0
3328155954,1.50444E+12,2265,9,2,1,1,2,0,1,0,2,0,0,1,0,9,2,0,3,0
3318145344,1.50369E+12,2034,9,2,2,2,2,2,2,0,2,0,0,0,0,9,3,2,4,0
3246727082,1.49891E+12,3108,9,1,2,1,1,1,1,2,10,5,2,5,0,4,0,0,0,1
3319354295,1.50378E+12,197,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3329365487,1.50449E+12,1809,9,2,2,2,2,2,2,2,1,0,0,0,0,10,2,1,2,1
3316317116,1.50358E+12,2593,9,2,2,1,1,2,2,1,8,2,0,1,1,10,3,2,3,0
3327704063,1.50438E+12,1682,9,1,2,1,1,0,1,0,11,3,0,3,0,0,0,0,0,0
3323996519,1.50411E+12,1696,9,1,2,1,1,0,2,1,9,1,0,1,1,1,0,0,1,0
3317851625,1.50367E+12,2302,9,1,2,1,1,1,2,1,9,2,1,2,1,4,0,0,1,0
3328036969,1.50442E+12,1107,9,1,1,1,1,0,1,0,6,1,0,1,0,2,0,0,0,0
3326372133,1.5043E+12,2520,9,1,2,2,1,2,2,0,9,1,0,1,0,7,0,1,3,0
3309533920,1.50313E+12,1560,9,1,1,1,1,0,1,0,11,3,0,2,0,0,0,0,0,0
3328962820,1.50446E+12,2056,9,2,2,2,2,2,2,1,4,0,0,0,1,11,3,1,3,0
3326194514,1.50428E+12,1520,9,1,1,1,1,1,1,1,9,2,1,3,1,1,0,0,0,0
3246803912,1.49892E+12,1381,9,2,1,2,2,0,2,2,0,0,0,0,0,9,1,0,2,1
3325625970,1.50422E+12,1219,9,2,2,2,2,0,2,0,0,0,0,0,0,5,1,0,2,0
3314196261,1.50343E+12,1336,9,1,1,1,0,0,1,1,4,0,0,3,1,1,0,0,0,0
3331282668,1.50464E+12,1809,9,1,2,2,1,2,2,1,9,2,0,2,1,2,0,1,1,0
3329672558,1.50453E+12,2174,9,2,2,1,2,1,2,1,3,0,1,1,1,10,3,0,3,0
3296035235,1.50228E+12,2324,9,1,1,1,1,1,2,1,10,3,1,3,1,5,0,0,1,0
3331058657,1.50463E+12,1753,9,2,2,2,2,0,2,0,2,0,0,0,0,11,3,0,2,0
3327934867,1.50439E+12,2031,9,2,2,1,2,2,2,0,8,1,0,1,0,8,1,1,3,0
3322027413,1.50397E+12,1749,9,2,1,2,2,2,2,0,1,0,0,0,0,10,2,1,1,0
3331486702,1.50465E+12,1850,9,2,2,1,2,2,1,0,3,0,0,1,0,11,3,1,2,0
3321085583,1.50392E+12,2570,9,1,1,1,2,2,1,0,9,1,0,3,0,5,1,1,1,0
3325492044,1.50421E+12,2210,9,1,2,1,1,1,1,1,11,3,1,4,1,0,0,0,0,0
3321626557,1.50395E+12,2565,9,2,2,2,2,1,2,0,9,1,2,0,0,10,3,0,4,0
3324876548,1.5042E+12,1292,9,2,1,1,0,0,2,2,2,0,0,0,0,7,0,0,1,1
3307786447,1.503E+12,1723,9,2,2,1,2,0,1,2,1,0,0,1,0,10,3,0,2,1
3329528631,1.50453E+12,1662,9,1,1,1,1,1,2,1,8,1,1,2,1,2,0,0,1,0
3321375801,1.50394E+12,1596,9,1,2,1,1,1,2,2,7,1,1,2,0,5,0,0,1,1
3316393159,1.50358E+12,2244,9,1,2,1,1,1,2,1,10,5,1,2,1,3,0,0,2,0
3330249119,1.50457E+12,2476,9,1,1,1,1,1,1,0,11,4,2,3,0,4,0,0,2,0
3330246623,1.50457E+12,1689,9,1,2,1,1,1,2,0,9,1,1,2,0,2,0,0,1,0
3276650100,1.50092E+12,1650,9,1,1,1,1,1,1,1,11,3,1,2,1,0,0,0,0,0
3325876685,1.50427E+12,1430,9,1,2,1,1,0,1,0,11,2,0,1,0,0,0,0,0,0
3324877013,1.5042E+12,1323,9,1,1,1,1,0,1,0,11,3,0,2,0,1,0,0,0,0
3312792362,1.50333E+12,1667,9,2,2,2,2,2,1,2,3,0,0,1,0,7,1,1,2,1
3290020364,1.50185E+12,1565,9,1,1,2,1,0,1,0,9,2,0,2,0,1,0,0,0,0
3279137746,1.50107E+12,1924,9,2,1,1,2,2,2,2,3,0,0,0,0,11,3,1,4,1
3328147743,1.50444E+12,1934,9,1,1,2,1,1,1,1,9,3,1,2,1,6,0,0,1,0
3318055102,1.50369E+12,1759,9,2,2,2,2,2,2,0,1,0,0,0,0,10,2,1,1,0
3251602475,1.4992E+12,1938,9,1,1,1,1,1,2,1,11,4,1,0,1,2,0,0,3,0
3325491015,1.50421E+12,2274,9,1,1,1,1,0,2,2,8,3,0,4,0,2,0,0,1,1
3287504500,1.50168E+12,1499,9,2,2,2,2,0,2,0,1,0,0,0,0,8,1,0,2,0
3237156917,1.49832E+12,1577,9,2,1,2,2,0,2,2,0,0,0,1,0,7,1,0,1,1
3328106767,1.50443E+12,1696,9,1,1,1,1,1,1,1,8,1,1,3,1,2,0,0,0,0
3281867422,1.50126E+12,1777,9,2,2,2,2,2,2,0,1,0,0,0,0,10,2,1,2,0
3298176496,1.50241E+12,1679,9,1,1,1,1,0,1,0,11,3,0,2,0,0,0,0,0,0
3239310658,1.49843E+12,1689,9,2,2,2,2,2,2,2,3,0,0,1,0,10,2,1,2,1
3317699347,1.50367E+12,2317,9,1,1,1,2,2,2,0,8,1,1,0,0,10,2,1,3,0
3322874668,1.50404E+12,2383,9,2,2,2,2,2,1,0,4,0,0,1,0,11,4,1,4,0
3279515110,1.5011E+12,1981,9,1,1,1,2,1,2,1,10,2,1,1,1,6,1,0,2,0
3295455396,1.50223E+12,1490,9,1,1,1,1,1,1,1,9,2,1,1,1,4,0,0,1,0
3321682464,1.50395E+12,2410,9,1,2,2,2,1,2,1,11,3,2,3,1,5,2,0,1,0
3324999283,1.5042E+12,2493,9,2,1,2,2,2,2,0,5,0,0,1,0,10,2,2,4,0
3322544354,1.50402E+12,1816,9,2,2,1,2,2,2,0,4,0,0,1,0,7,1,1,1,0
3328050857,1.50441E+12,2058,9,2,1,1,2,2,2,0,3,0,0,2,0,10,2,2,2,0
3273023887,1.50066E+12,1995,9,2,1,2,2,0,2,0,4,0,0,0,0,9,2,0,4,0
3261071525,1.49987E+12,2460,9,2,1,1,2,1,2,0,6,0,1,1,0,10,2,0,3,0
3239319268,1.49843E+12,3097,9,1,1,2,1,2,1,0,11,6,1,6,0,6,1,1,0,0
